TIMESTAMP,FORECAST
20131101 01:00,0.2576384815092531
20131101 02:00,0.15946503212896068
20131101 03:00,0.07036423389282154
20131101 04:00,0.061575694386540744
20131101 05:00,0.057226322727852406
20131101 06:00,0.0956278668308006
20131101 07:00,0.19546874744111004
20131101 08:00,0.37213298465890027
20131101 09:00,0.21458013094921885
20131101 10:00,0.06741288400597575
20131101 11:00,0.020919468427992156
20131101 12:00,0.046570278674501024
20131101 13:00,0.047652218433121715
20131101 14:00,0.03900729197782233
20131101 15:00,0.07125239176166287
20131101 16:00,0.03936366070193689
20131101 17:00,0.021468706320436983
20131101 18:00,0.018631873754297278
20131101 19:00,0.020387116486221685
20131101 20:00,0.023712498212846555
20131101 21:00,0.05789448138001159
20131101 22:00,0.2995075787305278
20131101 23:00,0.5141095416449913
20131102 00:00,0.49030235685146334
20131102 01:00,0.31817653646998056
20131102 02:00,0.31328717040563697
20131102 03:00,0.4633047974183222
20131102 04:00,0.34398301460158853
20131102 05:00,0.8212740573185495
20131102 06:00,0.6908910169728409
20131102 07:00,0.7277113284681477
20131102 08:00,0.5867580012318131
20131102 09:00,0.8039710777204399
20131102 10:00,0.7342995289408547
20131102 11:00,0.5991793935599466
20131102 12:00,0.5476941214626921
20131102 13:00,0.515739761509121
20131102 14:00,0.31146349328150924
20131102 15:00,0.4130117813334875
20131102 16:00,0.14621672928046964
20131102 17:00,0.5164781998609802
20131102 18:00,0.4062540558819676
20131102 19:00,0.5846123036665656
20131102 20:00,0.4150558699645489
20131102 21:00,0.4446161784427566
20131102 22:00,0.48976519495777915
20131102 23:00,0.13402830047685216
20131103 00:00,0.28849938366605876
20131103 01:00,0.24416130272555167
20131103 02:00,0.37627295809319317
20131103 03:00,0.24003903616481215
20131103 04:00,0.2257891209889356
20131103 05:00,0.32831033363501466
20131103 06:00,0.3055247722295922
20131103 07:00,0.327961649551095
20131103 08:00,0.504711104912825
20131103 09:00,0.5091983302242264
20131103 10:00,0.23733757773896463
20131103 11:00,0.2732129690336559
20131103 12:00,0.6619644246127696
20131103 13:00,0.8142674001404233
20131103 14:00,0.8706064292314448
20131103 15:00,0.9034953922268611
20131103 16:00,0.9640041631983132
